Transaction_ID,Date,Region,City,Sales_Channel,Product_Category,Product_Name,Units_Sold,Selling_Price,Unit_Cost,Revenue,Cost,Profit,Customer_Type
TXN-0188,2024-02-22,Kalimantan,Samarinda,Modern Trade,Milk,Premium Whole Milk 1L,54,26000,23000,1404000,1242000,162000,Retail
TXN-0189,2024-02-22,West Java,Depok,Modern Trade,Cheese,Prochiz Gold Slices 150g,29,30500,22500,884500,652500,232000,Retail
TXN-0190,2024-02-22,Yogyakarta,Bantul,General Trade,Sausage,Kimbo Beef Sausage 375g,21,28500,22500,598500,472500,126000,Wholesale
TXN-0191,2024-02-22,Kalimantan,Samarinda,Modern Trade,Nugget,So Good Chicken Nugget 500g,46,54500,47500,2507000,2185000,322000,Retail
TXN-0192,2024-02-22,Sumatera,Palembang,Distributor,Milk,Premium Whole Milk 1L,46,25500,22000,1173000,1012000,161000,Wholesale
TXN-0193,2024-02-22,Bali,Singaraja,General Trade,Nugget,Fiesta Crispy Nugget 400g,22,35500,31000,781000,682000,99000,Retail
TXN-0194,2024-02-23,Jakarta,Jakarta Pusat,General Trade,Cheese,Kraft Cheddar Cheese 165g,15,31000,23000,465000,345000,120000,Retail
TXN-0195,2024-02-23,Bali,Ubud,General Trade,Nugget,Fiesta Crispy Nugget 400g,30,36500,30500,1095000,915000,180000,Retail
TXN-0196,2024-02-23,Banten,South Tangerang,Modern Trade,Milk,Chocolate 1L,50,17500,15500,875000,775000,100000,HoReCa
TXN-0197,2024-02-23,Sumatera,Pekanbaru,General Trade,Sausage,So Good Chicken Sausage 375g,16,36500,29000,584000,464000,120000,Retail
TXN-0198,2024-02-23,Yogyakarta,Sleman,Distributor,Cheese,Kraft Cheddar Cheese 165g,63,29000,22500,1827000,1417500,409500,Institution
TXN-0199,2024-02-23,West Java,Cimahi,General Trade,Yoghurt,Cimory Yoghurt 500g,37,38000,32000,1406000,1184000,222000,Retail
TXN-0200,2024-02-24,East Java,Jember,General Trade,Sausage,Farmhouse Sausage 250g,40,28000,23000,1120000,920000,200000,Retail
TXN-0201,2024-02-24,Jakarta,Jakarta Timur,Modern Trade,Nugget,Contadina Crispy Nugget 250g,21,25000,21000,525000,441000,84000,HoReCa
TXN-0202,2024-02-24,Jakarta,Jakarta Pusat,Distributor,Cheese,Anchor Cheddar Block 500g,194,71000,55500,13774000,10767000,3007000,Wholesale
TXN-0203,2024-02-25,Kalimantan,Pontianak,Distributor,Milk,Cimory Chocolate 200ml,61,6000,5000,366000,305000,61000,Wholesale
TXN-0204,2024-02-25,Jakarta,Jakarta Timur,General Trade,Cheese,Prochiz Gold Slices 150g,28,28500,22500,798000,630000,168000,Wholesale
TXN-0205,2024-02-26,East Java,Blitar,Modern Trade,Nugget,Fiesta Crispy Nugget 400g,53,36000,29500,1908000,1563500,344500,Retail
TXN-0206,2024-02-27,Central Java,Magelang,General Trade,Cheese,Kraft Cheddar Cheese 165g,16,31500,23000,504000,368000,136000,Wholesale
TXN-0207,2024-02-27,Jakarta,Jakarta Barat,Modern Trade,Milk,Premium Whole Milk 1L,38,22500,20000,855000,760000,95000,Retail
TXN-0208,2024-02-27,Banten,Cilegon,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,106,13000,11000,1378000,1166000,212000,Institution
TXN-0209,2024-02-27,Jakarta,Jakarta Pusat,Modern Trade,Yoghurt,Cimory Mini Yoghurt 60ml,17,6000,5000,102000,85000,17000,Retail
TXN-0210,2024-02-27,East Java,Blitar,General Trade,Nugget,Champ Chicken Nugget 250g,38,28000,23500,1064000,893000,171000,Wholesale
TXN-0211,2024-02-27,Central Java,Solo,General Trade,Cheese,Kraft Cheddar Cheese 165g,7,31500,24000,220500,168000,52500,Wholesale
TXN-0212,2024-02-27,Jakarta,Jakarta Selatan,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,59,9000,7500,531000,442500,88500,Retail
TXN-0213,2024-02-28,Jakarta,Jakarta Timur,Modern Trade,Milk,Cimory Full Cream 1L,31,20000,17500,620000,542500,77500,Retail
TXN-0214,2024-02-28,West Java,Bandung,General Trade,Milk,Cimory Chocolate 200ml,23,5500,5000,126500,115000,11500,Wholesale
TXN-0215,2024-02-28,East Java,Blitar,General Trade,Milk,Chocolate 1L,33,22000,19500,726000,643500,82500,Retail
TXN-0216,2024-02-28,Kalimantan,Balikpapan,Modern Trade,Cheese,Laughing Cow Creamy 8pcs,19,20500,16500,389500,313500,76000,Retail
TXN-0217,2024-02-29,Jakarta,Jakarta Barat,Modern Trade,Nugget,So Good Chicken Nugget 500g,29,44000,36500,1276000,1058500,217500,Retail
TXN-0218,2024-02-29,Banten,Cilegon,General Trade,Cheese,Kiri Cream Cheese 80g,25,24000,18000,600000,450000,150000,Retail
TXN-0219,2024-03-01,West Java,Bogor,General Trade,Nugget,Contadina Crispy Nugget 250g,34,23500,19500,799000,663000,136000,Wholesale
TXN-0220,2024-03-01,West Java,Depok,Modern Trade,Sausage,So Good Chicken Sausage 375g,26,41500,32500,1079000,845000,234000,Retail
TXN-0221,2024-03-02,Jakarta,Jakarta Timur,General Trade,Cheese,Kraft Cheddar Cheese 165g,32,34000,26500,1088000,848000,240000,Retail
TXN-0222,2024-03-02,Kalimantan,Banjarmasin,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,25,10500,8500,262500,212500,50000,Retail
TXN-0223,2024-03-02,Banten,South Tangerang,Distributor,Sausage,Bernardi Beef Sausage 500g,82,46000,37500,3772000,3075000,697000,Wholesale
TXN-0224,2024-03-02,Yogyakarta,Wonosari,Modern Trade,Milk,Chocolate 1L,34,21500,19000,731000,646000,85000,Retail
TXN-0225,2024-03-03,Bali,Singaraja,General Trade,Milk,Cimory Full Cream 1L,15,20500,18000,307500,270000,37500,Wholesale
TXN-0226,2024-03-03,East Java,Kediri,General Trade,Sausage,So Good Chicken Sausage 375g,28,36000,28500,1008000,798000,210000,Wholesale
TXN-0227,2024-03-03,Bali,Singaraja,Modern Trade,Sausage,Farmhouse Sausage 250g,61,24000,18000,1464000,1098000,366000,HoReCa
TXN-0228,2024-03-03,Sumatera,Pekanbaru,Modern Trade,Nugget,Contadina Crispy Nugget 250g,51,19500,16000,994500,816000,178500,Retail
TXN-0229,2024-03-03,Central Java,Magelang,Modern Trade,Cheese,Kiri Cream Cheese 80g,56,22000,17500,1232000,980000,252000,Retail
TXN-0230,2024-03-03,West Java,Cimahi,Modern Trade,Milk,Premium Whole Milk 1L,41,22500,20000,922500,820000,102500,Retail
TXN-0231,2024-03-03,West Java,Cimahi,Distributor,Milk,Cimory Chocolate 200ml,130,6000,5000,780000,650000,130000,Institution
TXN-0232,2024-03-03,Bali,Singaraja,Modern Trade,Cheese,Prochiz Gold Slices 150g,47,31500,25000,1480500,1175000,305500,Retail
TXN-0233,2024-03-04,Bali,Denpasar,Distributor,Milk,Premium Whole Milk 1L,210,27500,24500,5775000,5145000,630000,HoReCa
TXN-0234,2024-03-04,East Java,Jember,Modern Trade,Sausage,Bernardi Beef Sausage 500g,15,58000,46500,870000,697500,172500,Retail
TXN-0235,2024-03-04,Banten,Cilegon,Modern Trade,Nugget,So Good Chicken Nugget 500g,68,49000,41500,3332000,2822000,510000,HoReCa
TXN-0236,2024-03-05,Jakarta,Jakarta Selatan,Distributor,Yoghurt,Cimory Yoghurt 500g,174,35500,29000,6177000,5046000,1131000,Wholesale
TXN-0237,2024-03-05,East Java,Kediri,General Trade,Sausage,Bernardi Beef Sausage 500g,41,47500,36000,1947500,1476000,471500,Wholesale
TXN-0238,2024-03-06,Jakarta,Jakarta Pusat,General Trade,Milk,Chocolate 1L,42,22000,19500,924000,819000,105000,Retail
TXN-0239,2024-03-07,East Java,Jember,Distributor,Nugget,Fiesta Crispy Nugget 400g,47,38500,32000,1809500,1504000,305500,Institution
TXN-0240,2024-03-07,Yogyakarta,Yogyakarta,General Trade,Yoghurt,Cimory Plain Yoghurt 400g,42,19000,15500,798000,651000,147000,Wholesale
TXN-0241,2024-03-07,Bali,Denpasar,General Trade,Nugget,Contadina Crispy Nugget 250g,43,22000,19000,946000,817000,129000,Retail
TXN-0242,2024-03-08,Jakarta,Jakarta Timur,General Trade,Sausage,Kimbo Beef Sausage 375g,37,36000,27500,1332000,1017500,314500,Wholesale
TXN-0243,2024-03-08,Bali,Denpasar,General Trade,Cheese,Kiri Cream Cheese 80g,11,23000,16500,253000,181500,71500,Wholesale
TXN-0244,2024-03-08,Kalimantan,Balikpapan,General Trade,Milk,Chocolate 1L,11,18500,16000,203500,176000,27500,Retail
TXN-0245,2024-03-08,Banten,Tangerang,Distributor,Yoghurt,Cimory Plain Yoghurt 400g,119,18500,15500,2201500,1844500,357000,Institution
TXN-0246,2024-03-09,Jakarta,Jakarta Utara,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,29,7500,6000,217500,174000,43500,Retail
TXN-0247,2024-03-09,East Java,Surabaya,General Trade,Milk,Chocolate 1L,25,21500,18500,537500,462500,75000,Retail
TXN-0248,2024-03-09,Central Java,Solo,Distributor,Nugget,So Good Chicken Nugget 500g,223,50500,43000,11261500,9589000,1672500,Wholesale
TXN-0249,2024-03-09,Sumatera,Padang,General Trade,Sausage,Kimbo Beef Sausage 375g,31,33500,26000,1038500,806000,232500,Retail
TXN-0250,2024-03-09,Central Java,Magelang,General Trade,Milk,Chocolate 1L,35,22000,19000,770000,665000,105000,Wholesale
TXN-0251,2024-03-10,Jakarta,Jakarta Timur,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,13,5500,4500,71500,58500,13000,Retail
TXN-0252,2024-03-10,Sumatera,Medan,Modern Trade,Sausage,So Good Chicken Sausage 375g,65,37500,28500,2437500,1852500,585000,Retail
TXN-0253,2024-03-10,West Java,Cimahi,Modern Trade,Cheese,Kraft Cheddar Cheese 165g,56,33000,26000,1848000,1456000,392000,Retail
TXN-0254,2024-03-10,Central Java,Solo,Distributor,Sausage,So Good Chicken Sausage 375g,87,31500,23500,2740500,2044500,696000,HoReCa
TXN-0255,2024-03-10,Jakarta,Jakarta Timur,General Trade,Sausage,Vida Beef Sausage 200g,12,18500,15000,222000,180000,42000,Wholesale
TXN-0256,2024-03-11,Central Java,Pekalongan,Modern Trade,Cheese,Kiri Cream Cheese 80g,23,24500,18000,563500,414000,149500,Retail
TXN-0257,2024-03-12,Jakarta,Jakarta Pusat,Distributor,Nugget,Contadina Crispy Nugget 250g,102,24500,20500,2499000,2091000,408000,Wholesale
TXN-0258,2024-03-12,West Java,Depok,Modern Trade,Cheese,Prochiz Gold Slices 150g,63,26000,20000,1638000,1260000,378000,Retail
TXN-0259,2024-03-12,Jakarta,Jakarta Pusat,General Trade,Nugget,So Good Chicken Nugget 500g,16,49000,42500,784000,680000,104000,Retail
TXN-0260,2024-03-12,Banten,South Tangerang,Distributor,Milk,Premium Whole Milk 1L,93,26500,23500,2464500,2185500,279000,Institution
TXN-0261,2024-03-12,Banten,Tangerang,Modern Trade,Sausage,Bernardi Beef Sausage 500g,41,56000,43500,2296000,1783500,512500,HoReCa
TXN-0262,2024-03-12,East Java,Surabaya,Modern Trade,Milk,Cimory Milk Vanilla 200ml,57,5500,4500,313500,256500,57000,HoReCa
TXN-0263,2024-03-13,Yogyakarta,Sleman,General Trade,Milk,Chocolate 1L,24,18500,16500,444000,396000,48000,Retail
TXN-0264,2024-03-13,East Java,Kediri,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,24,5500,4500,132000,108000,24000,Wholesale
TXN-0265,2024-03-13,Kalimantan,Pontianak,Modern Trade,Milk,Chocolate 1L,14,21500,18500,301000,259000,42000,Retail
TXN-0266,2024-03-13,Banten,South Tangerang,Modern Trade,Milk,Cimory Chocolate 200ml,27,5000,4500,135000,121500,13500,Retail
TXN-0267,2024-03-13,Kalimantan,Pontianak,Modern Trade,Sausage,Kimbo Beef Sausage 375g,42,36500,28500,1533000,1197000,336000,Retail
TXN-0268,2024-03-14,Sumatera,Palembang,Modern Trade,Cheese,Prochiz Gold Slices 150g,71,25500,18000,1810500,1278000,532500,HoReCa
TXN-0269,2024-03-14,Jakarta,Jakarta Pusat,Distributor,Sausage,Bernardi Beef Sausage 500g,196,56500,44500,11074000,8722000,2352000,Wholesale
TXN-0270,2024-03-15,Yogyakarta,Yogyakarta,Modern Trade,Yoghurt,Cimory Plain Yoghurt 400g,68,18500,15000,1258000,1020000,238000,HoReCa
TXN-0271,2024-03-15,Banten,Tangerang,Modern Trade,Cheese,Anchor Cheddar Block 500g,29,65000,48500,1885000,1406500,478500,HoReCa
TXN-0272,2024-03-15,West Java,Tasikmalaya,General Trade,Sausage,Kimbo Beef Sausage 375g,10,36000,29500,360000,295000,65000,Retail
TXN-0273,2024-03-15,Central Java,Magelang,Modern Trade,Yoghurt,Cimory Yoghurt 500g,69,36000,30500,2484000,2104500,379500,Retail
TXN-0274,2024-03-16,Central Java,Solo,Modern Trade,Sausage,Vida Beef Sausage 200g,51,16500,12500,841500,637500,204000,Retail
TXN-0275,2024-03-16,Jakarta,Jakarta Barat,General Trade,Milk,Cimory Full Cream 1L,26,19000,17000,494000,442000,52000,Retail
TXN-0276,2024-03-16,Sumatera,Banda Aceh,Distributor,Nugget,Fiesta Crispy Nugget 400g,86,45000,37000,3870000,3182000,688000,HoReCa
TXN-0277,2024-03-16,Yogyakarta,Wonosari,Modern Trade,Nugget,Champ Chicken Nugget 250g,45,26000,22500,1170000,1012500,157500,Retail
TXN-0278,2024-03-16,Central Java,Pekalongan,Modern Trade,Milk,Cimory Chocolate 200ml,61,5000,4500,305000,274500,30500,HoReCa
TXN-0279,2024-03-17,East Java,Blitar,Modern Trade,Sausage,So Good Chicken Sausage 375g,32,34500,26000,1104000,832000,272000,Retail
TXN-0280,2024-03-17,West Java,Tasikmalaya,General Trade,Cheese,Laughing Cow Creamy 8pcs,23,24000,19000,552000,437000,115000,Wholesale
TXN-0281,2024-03-17,East Java,Blitar,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,94,12000,10000,1128000,940000,188000,HoReCa
TXN-0282,2024-03-17,Jakarta,Jakarta Utara,General Trade,Yoghurt,Cimory Yoghurt 500g,21,30000,24500,630000,514500,115500,Wholesale
TXN-0283,2024-03-17,East Java,Malang,General Trade,Milk,Cimory Chocolate 200ml,31,5000,4500,155000,139500,15500,Wholesale
TXN-0284,2024-03-18,East Java,Surabaya,Modern Trade,Nugget,Belfoods Royal Nugget 500g,19,43000,36000,817000,684000,133000,Retail
TXN-0285,2024-03-18,Jakarta,Jakarta Timur,General Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,10,8000,6500,80000,65000,15000,Retail
TXN-0286,2024-03-18,East Java,Jember,Modern Trade,Yoghurt,Cimory Yoghurt 500g,46,36000,29500,1656000,1357000,299000,HoReCa
TXN-0287,2024-03-19,Central Java,Magelang,Modern Trade,Yoghurt,Cimory Mini Yoghurt 60ml,42,5500,4500,231000,189000,42000,Retail
TXN-0288,2024-03-19,Jakarta,Jakarta Barat,Modern Trade,Sausage,Farmhouse Sausage 250g,55,23500,17500,1292500,962500,330000,Retail
TXN-0289,2024-03-19,Banten,South Tangerang,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,49,13000,11000,637000,539000,98000,HoReCa
TXN-0290,2024-03-19,East Java,Kediri,General Trade,Sausage,Farmhouse Sausage 250g,18,26500,20500,477000,369000,108000,Retail
TXN-0291,2024-03-19,Yogyakarta,Wonosari,Modern Trade,Nugget,So Good Chicken Nugget 500g,54,54500,47000,2943000,2538000,405000,Retail
TXN-0292,2024-03-19,Jakarta,Jakarta Selatan,Modern Trade,Milk,Cimory Full Cream 1L,68,23500,20500,1598000,1394000,204000,Retail
TXN-0293,2024-03-19,Sulawesi,Manado,General Trade,Cheese,Prochiz Gold Slices 150g,33,31500,23500,1039500,775500,264000,Retail
TXN-0294,2024-03-20,East Java,Surabaya,Distributor,Sausage,Kimbo Beef Sausage 375g,159,31000,24500,4929000,3895500,1033500,Wholesale
TXN-0295,2024-03-20,Banten,South Tangerang,Distributor,Milk,Chocolate 1L,117,22000,19500,2574000,2281500,292500,Wholesale
TXN-0296,2024-03-21,Kalimantan,Samarinda,General Trade,Sausage,So Good Chicken Sausage 375g,27,34500,26000,931500,702000,229500,Retail
TXN-0297,2024-03-21,West Java,Bekasi,General Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,44,10500,9000,462000,396000,66000,Wholesale
TXN-0298,2024-03-21,East Java,Kediri,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,136,9000,7500,1224000,1020000,204000,Wholesale
TXN-0299,2024-03-21,Banten,Serang,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,26,12000,10000,312000,260000,52000,Retail
TXN-0300,2024-03-21,West Java,Bandung,Modern Trade,Nugget,So Good Chicken Nugget 500g,56,43000,35500,2408000,1988000,420000,Retail
TXN-0301,2024-03-21,East Java,Malang,General Trade,Yoghurt,Cimory Yoghurt 500g,24,29000,23500,696000,564000,132000,Retail
TXN-0302,2024-03-21,West Java,Tasikmalaya,Modern Trade,Sausage,Kimbo Beef Sausage 375g,23,33500,26000,770500,598000,172500,HoReCa
TXN-0303,2024-03-21,Central Java,Solo,General Trade,Yoghurt,Cimory Plain Yoghurt 400g,37,21000,17500,777000,647500,129500,Retail
TXN-0304,2024-03-21,Central Java,Tegal,General Trade,Sausage,So Good Chicken Sausage 375g,23,40500,32000,931500,736000,195500,Retail
TXN-0305,2024-03-22,Central Java,Pekalongan,Distributor,Sausage,Bernardi Beef Sausage 500g,201,46000,37500,9246000,7537500,1708500,Wholesale
TXN-0306,2024-03-22,East Java,Jember,Modern Trade,Sausage,Kimbo Beef Sausage 375g,31,32000,24000,992000,744000,248000,Retail
TXN-0307,2024-03-22,East Java,Surabaya,Modern Trade,Sausage,Kimbo Beef Sausage 375g,54,33000,25000,1782000,1350000,432000,Retail
TXN-0308,2024-03-22,Banten,Tangerang,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,21,10000,8500,210000,178500,31500,Retail
TXN-0309,2024-03-23,East Java,Blitar,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,54,9500,8000,513000,432000,81000,Retail
TXN-0310,2024-03-23,Sulawesi,Manado,General Trade,Milk,Chocolate 1L,9,18500,16000,166500,144000,22500,Retail
TXN-0311,2024-03-23,West Java,Bekasi,Modern Trade,Yoghurt,Cimory Yoghurt Strawberry 100g,37,10000,8000,370000,296000,74000,Retail
TXN-0312,2024-03-23,Bali,Ubud,General Trade,Milk,Cimory Full Cream 1L,18,19000,16500,342000,297000,45000,Retail
TXN-0313,2024-03-23,Jakarta,Jakarta Selatan,Distributor,Cheese,Kraft Cheddar Cheese 165g,136,33500,25000,4556000,3400000,1156000,Institution
TXN-0314,2024-03-23,Central Java,Magelang,Distributor,Yoghurt,Cimory Yoghurt Drink 250ml,174,12500,10500,2175000,1827000,348000,Wholesale
TXN-0315,2024-03-24,Sulawesi,Makassar,General Trade,Sausage,So Good Chicken Sausage 375g,8,33000,25000,264000,200000,64000,Retail
TXN-0316,2024-03-25,Sumatera,Medan,General Trade,Nugget,Contadina Crispy Nugget 250g,37,25000,21500,925000,795500,129500,Retail
TXN-0317,2024-03-26,East Java,Blitar,General Trade,Milk,Chocolate 1L,15,17500,15500,262500,232500,30000,Retail
TXN-0318,2024-03-27,East Java,Kediri,General Trade,Milk,Cimory Full Cream 1L,28,25000,22000,700000,616000,84000,Wholesale
TXN-0319,2024-03-27,Jakarta,Jakarta Pusat,Modern Trade,Sausage,Farmhouse Sausage 250g,29,24000,19500,696000,565500,130500,Retail
TXN-0320,2024-03-27,Yogyakarta,Sleman,Modern Trade,Sausage,Bernardi Beef Sausage 500g,53,57500,44000,3047500,2332000,715500,Retail
TXN-0321,2024-03-28,Jakarta,Jakarta Utara,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,36,9500,7500,342000,270000,72000,Retail
TXN-0322,2024-03-29,Bali,Singaraja,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,39,11500,9500,448500,370500,78000,Retail
TXN-0323,2024-03-29,Sulawesi,Kendari,Distributor,Sausage,Farmhouse Sausage 250g,193,24000,18000,4632000,3474000,1158000,Wholesale
TXN-0324,2024-03-29,East Java,Kediri,Modern Trade,Cheese,Kiri Cream Cheese 80g,33,24500,18500,808500,610500,198000,Retail
TXN-0325,2024-03-29,West Java,Bandung,General Trade,Sausage,Farmhouse Sausage 250g,13,20000,15000,260000,195000,65000,Retail
TXN-0326,2024-03-29,Sulawesi,Palu,Modern Trade,Sausage,Farmhouse Sausage 250g,22,21500,16500,473000,363000,110000,HoReCa
TXN-0327,2024-03-30,East Java,Kediri,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,36,12500,10500,450000,378000,72000,Retail
TXN-0328,2024-03-31,Yogyakarta,Sleman,General Trade,Milk,Cimory Milk Vanilla 200ml,10,4000,3500,40000,35000,5000,Retail
TXN-0329,2024-03-31,Jakarta,Jakarta Barat,Modern Trade,Sausage,Kimbo Beef Sausage 375g,38,35000,26500,1330000,1007000,323000,Retail
TXN-0330,2024-03-31,West Java,Depok,Modern Trade,Sausage,So Good Chicken Sausage 375g,31,31000,24500,961000,759500,201500,Retail
TXN-0331,2024-03-31,Sumatera,Palembang,General Trade,Sausage,Vida Beef Sausage 200g,30,16500,13000,495000,390000,105000,Retail
TXN-0332,2024-04-01,East Java,Malang,General Trade,Milk,Premium Whole Milk 1L,40,24500,21000,980000,840000,140000,Retail
TXN-0333,2024-04-01,West Java,Bandung,General Trade,Yoghurt,Cimory Mini Yoghurt 60ml,12,8000,6500,96000,78000,18000,Retail
TXN-0334,2024-04-02,West Java,Cimahi,General Trade,Sausage,Kimbo Beef Sausage 375g,8,30000,22500,240000,180000,60000,Wholesale
TXN-0335,2024-04-02,Sumatera,Palembang,General Trade,Cheese,Kiri Cream Cheese 80g,9,26000,20000,234000,180000,54000,Wholesale
TXN-0336,2024-04-02,Sulawesi,Palu,General Trade,Milk,Cimory Full Cream 1L,41,23000,20500,943000,840500,102500,Retail
TXN-0337,2024-04-03,East Java,Kediri,Modern Trade,Nugget,So Good Chicken Nugget 500g,54,49500,42500,2673000,2295000,378000,Retail
TXN-0338,2024-04-03,Sulawesi,Makassar,Modern Trade,Milk,Cimory Chocolate 200ml,17,5000,4500,85000,76500,8500,Retail
TXN-0339,2024-04-03,Jakarta,Jakarta Timur,Distributor,Yoghurt,Cimory Yoghurt 500g,144,32000,26000,4608000,3744000,864000,Wholesale
TXN-0340,2024-04-03,West Java,Bandung,General Trade,Milk,Chocolate 1L,22,21000,18500,462000,407000,55000,Retail
TXN-0341,2024-04-04,Sumatera,Medan,Modern Trade,Yoghurt,Cimory Plain Yoghurt 400g,28,24500,20500,686000,574000,112000,HoReCa
TXN-0342,2024-04-04,West Java,Cimahi,General Trade,Yoghurt,Cimory Plain Yoghurt 400g,11,23000,18500,253000,203500,49500,Wholesale
TXN-0343,2024-04-04,Yogyakarta,Sleman,General Trade,Yoghurt,Cimory Plain Yoghurt 400g,17,21500,17500,365500,297500,68000,Retail
TXN-0344,2024-04-05,Bali,Singaraja,General Trade,Milk,Premium Whole Milk 1L,23,27500,24500,632500,563500,69000,Retail
TXN-0345,2024-04-06,Central Java,Magelang,General Trade,Yoghurt,Cimory Yoghurt 500g,40,33000,28000,1320000,1120000,200000,Retail
TXN-0346,2024-04-06,Central Java,Semarang,Distributor,Sausage,So Good Chicken Sausage 375g,46,31500,24000,1449000,1104000,345000,HoReCa
TXN-0347,2024-04-06,West Java,Bandung,General Trade,Yoghurt,Cimory Yoghurt Drink 250ml,40,9500,7500,380000,300000,80000,Retail
TXN-0348,2024-04-06,Kalimantan,Samarinda,Modern Trade,Milk,Chocolate 1L,63,21500,19000,1354500,1197000,157500,Retail
TXN-0349,2024-04-07,West Java,Tasikmalaya,Distributor,Milk,Cimory Milk Vanilla 200ml,221,5500,4500,1215500,994500,221000,Wholesale
TXN-0350,2024-04-07,Jakarta,Jakarta Utara,Distributor,Yoghurt,Cimory Mini Yoghurt 60ml,113,5500,4500,621500,508500,113000,Wholesale
TXN-0351,2024-04-07,Sumatera,Banda Aceh,Modern Trade,Yoghurt,Cimory Yoghurt Drink 250ml,60,13000,10500,780000,630000,150000,Retail
TXN-0352,2024-04-08,Jakarta,Jakarta Selatan,Modern Trade,Nugget,Champ Chicken Nugget 250g,51,20000,17000,1020000,867000,153000,Retail
